id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
MCAS_2015_8_6,Which of the following statements best describes the role of gravity in the formation of stars?,"{'text': array(['Gravity converts solid matter into gases and light energy.',
       'Gravity causes gases and dust particles to condense into spheres.',
       'Gravity cools gases and liquids until they become one solid mass.',
       'Gravity pushes rocks and dust particles outward from a dense center.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which of the following statements best describes the role of gravity in the formation of stars?
(A) Gravity converts solid matter into gases and light energy.
(B) Gravity causes gases and dust particles to condense into spheres.
(C) Gravity cools gases and liquids until they become one solid mass.
(D) Gravity pushes rocks and dust particles outward from a dense center.
Answer: (","Which is the most possible answer?
(A) Gravity converts solid matter into gases and light energy.
(B) Gravity causes gases and dust particles to condense into spheres.
(C) Gravity cools gases and liquids until they become one solid mass.
(D) Gravity pushes rocks and dust particles outward from a dense center.
Answer: (",33,"[32, 34, 35]"
Mercury_7015663,"What is the name of the process in which igneous, sedimentary, and metamorphic rocks are converted into one another in stages?","{'text': array(['rock cycle', 'erosion cycle', 'magma cycle', 'tectonic cycle'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"What is the name of the process in which igneous, sedimentary, and metamorphic rocks are converted into one another in stages?
(A) rock cycle
(B) erosion cycle
(C) magma cycle
(D) tectonic cycle
Answer: (","Which is the most possible answer?
(A) rock cycle
(B) erosion cycle
(C) magma cycle
(D) tectonic cycle
Answer: (",32,"[33, 34, 35]"
Mercury_SC_LBS10174,What is happening when rocks are broken down by both physical and chemical changes?,"{'text': array(['weathering', 'deposition', 'condensation', 'decomposing'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"What is happening when rocks are broken down by both physical and chemical changes?
(A) weathering
(B) deposition
(C) condensation
(D) decomposing
Answer: (","Which is the most possible answer?
(A) weathering
(B) deposition
(C) condensation
(D) decomposing
Answer: (",32,"[33, 34, 35]"
Mercury_7024780,"In a laboratory procedure, students added sodium hydroxide crystals to a beaker of water and allowed the resulting solution to cool. Based on this information, which type of chemical process most likely occurred?","{'text': array(['electrical', 'energetic', 'exothermic', 'endothermic'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"In a laboratory procedure, students added sodium hydroxide crystals to a beaker of water and allowed the resulting solution to cool. Based on this information, which type of chemical process most likely occurred?
(A) electrical
(B) energetic
(C) exothermic
(D) endothermic
Answer: (","Which is the most possible answer?
(A) electrical
(B) energetic
(C) exothermic
(D) endothermic
Answer: (",34,"[32, 33, 35]"
Mercury_SC_404975,Students are attempting to make a doorbell ring using some wire and a battery. What is needed to make the bell ring?,"{'text': array(['friction', 'gravity', 'a convection current',
       'an electrical circuit'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Students are attempting to make a doorbell ring using some wire and a battery. What is needed to make the bell ring?
(A) friction
(B) gravity
(C) a convection current
(D) an electrical circuit
Answer: (","Which is the most possible answer?
(A) friction
(B) gravity
(C) a convection current
(D) an electrical circuit
Answer: (",35,"[32, 33, 34]"
Mercury_7098928,Which concept was most likely modified due to the invention of the microscope?,"{'text': array(['size of subatomic particles', 'composition of living things',
       'number of the moons of Jupiter', 'formation of sedimentary rocks'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which concept was most likely modified due to the invention of the microscope?
(A) size of subatomic particles
(B) composition of living things
(C) number of the moons of Jupiter
(D) formation of sedimentary rocks
Answer: (","Which is the most possible answer?
(A) size of subatomic particles
(B) composition of living things
(C) number of the moons of Jupiter
(D) formation of sedimentary rocks
Answer: (",33,"[32, 34, 35]"
Mercury_416501,Which energy transformation occurs during active transport in a cell?,"{'text': array(['light energy -> chemical energy',
       'kinetic energy -> potential energy',
       'chemical energy -> mechanical energy',
       'mechanical energy -> electrical energy'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which energy transformation occurs during active transport in a cell?
(A) light energy -> chemical energy
(B) kinetic energy -> potential energy
(C) chemical energy -> mechanical energy
(D) mechanical energy -> electrical energy
Answer: (","Which is the most possible answer?
(A) light energy -> chemical energy
(B) kinetic energy -> potential energy
(C) chemical energy -> mechanical energy
(D) mechanical energy -> electrical energy
Answer: (",34,"[32, 33, 35]"
Mercury_SC_406012,"The nervous system consists of the brain, spinal cord, and nerves that run throughout the entire body. Which of these is one function of the nervous system?","{'text': array(['supports body posture', 'controls body functions',
       'supplies the blood with oxygen',
       'carries blood to and from the heart'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"The nervous system consists of the brain, spinal cord, and nerves that run throughout the entire body. Which of these is one function of the nervous system?
(A) supports body posture
(B) controls body functions
(C) supplies the blood with oxygen
(D) carries blood to and from the heart
Answer: (","Which is the most possible answer?
(A) supports body posture
(B) controls body functions
(C) supplies the blood with oxygen
(D) carries blood to and from the heart
Answer: (",33,"[32, 34, 35]"
Mercury_SC_407192,Which of these is most likely a result of using pesticides on farm crops?,"{'text': array(['rainfall levels could decrease',
       'air temperatures could increase',
       'water sources could become polluted',
       'caterpillars could become extinct'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which of these is most likely a result of using pesticides on farm crops?
(A) rainfall levels could decrease
(B) air temperatures could increase
(C) water sources could become polluted
(D) caterpillars could become extinct
Answer: (","Which is the most possible answer?
(A) rainfall levels could decrease
(B) air temperatures could increase
(C) water sources could become polluted
(D) caterpillars could become extinct
Answer: (",34,"[32, 33, 35]"
Mercury_7239890,The biological selection of a particular allele for a trait to be passed to offspring has nothing do with the selection of the allele for another trait. Which of the following supports this statement?,"{'text': array(['law of independent assortment', 'law of dominance',
       'law of segregation', 'law of recessiveness'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"The biological selection of a particular allele for a trait to be passed to offspring has nothing do with the selection of the allele for another trait. Which of the following supports this statement?
(A) law of independent assortment
(B) law of dominance
(C) law of segregation
(D) law of recessiveness
Answer: (","Which is the most possible answer?
(A) law of independent assortment
(B) law of dominance
(C) law of segregation
(D) law of recessiveness
Answer: (",32,"[33, 34, 35]"
Mercury_7282135,Air pollution can influence a person's quality of life. Which best identifies the influence of air pollution?,"{'text': array(['It is a behavioral influence.', 'It is a genetic influence.',
       'It is an environmental influence.', 'It is a dietary influence.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Air pollution can influence a person's quality of life. Which best identifies the influence of air pollution?
(A) It is a behavioral influence.
(B) It is a genetic influence.
(C) It is an environmental influence.
(D) It is a dietary influence.
Answer: (","Which is the most possible answer?
(A) It is a behavioral influence.
(B) It is a genetic influence.
(C) It is an environmental influence.
(D) It is a dietary influence.
Answer: (",34,"[32, 33, 35]"
Mercury_184328,What information about stars can be learned by using a spectrometer?,"{'text': array(['chemical composition', 'distance from Earth', 'size', 'speed'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"What information about stars can be learned by using a spectrometer?
(A) chemical composition
(B) distance from Earth
(C) size
(D) speed
Answer: (","Which is the most possible answer?
(A) chemical composition
(B) distance from Earth
(C) size
(D) speed
Answer: (",32,"[33, 34, 35]"
ACTAAP_2007_7_22,Which is the function of the gallbladder?,"{'text': array(['store bile', 'produce bile', 'store digestive enzymes',
       'produce digestive enzymes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which is the function of the gallbladder?
(A) store bile
(B) produce bile
(C) store digestive enzymes
(D) produce digestive enzymes
Answer: (","Which is the most possible answer?
(A) store bile
(B) produce bile
(C) store digestive enzymes
(D) produce digestive enzymes
Answer: (",32,"[33, 34, 35]"
MDSA_2010_8_43,"When trees are removed from a tropical rain forest, other plants and animals are affected. Which statement identifies another change that will most likely occur when a rain forest habitat is destroyed?","{'text': array(['Oxygen levels will increase.',
       'Carbon dioxide levels will increase.',
       'The temperature of Earth will decrease.',
       'The air pollution in the atmosphere will decrease.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"When trees are removed from a tropical rain forest, other plants and animals are affected. Which statement identifies another change that will most likely occur when a rain forest habitat is destroyed?
(A) Oxygen levels will increase.
(B) Carbon dioxide levels will increase.
(C) The temperature of Earth will decrease.
(D) The air pollution in the atmosphere will decrease.
Answer: (","Which is the most possible answer?
(A) Oxygen levels will increase.
(B) Carbon dioxide levels will increase.
(C) The temperature of Earth will decrease.
(D) The air pollution in the atmosphere will decrease.
Answer: (",33,"[32, 34, 35]"
